2024.12.07 16:29:36.191483 [uid:1000,gid:1000,pid:15688] open (9223372032559808513,0x8000) [fh:11] - OK <0.000025>
2024.12.07 16:29:44.468578 [uid:1000,gid:1000,pid:15701] read (5121,131072,57016320,13): (131072) - OK <0.000036>
2024.12.07 16:29:44.468661 [uid:1000,gid:1000,pid:15701] read (5121,131072,57147392,13): (131072) - OK <0.000033>
2024.12.07 16:29:44.468770 [uid:1000,gid:1000,pid:15701] read (5121,131072,57278464,13): (131072) - OK <0.000029>
2024.12.07 16:29:44.468832 [uid:1000,gid:1000,pid:15701] read (5121,131072,57409536,13): (131072) - OK <0.000034>
2024.12.07 16:29:44.469045 [uid:1000,gid:1000,pid:15701] read (5121,131072,57540608,13): (131072) - OK <0.000026>
2024.12.07 16:29:44.469664 [uid:1000,gid:1000,pid:15701] read (5121,131072,57671680,13): (131072) - OK <0.000059>
2024.12.07 16:29:44.469805 [uid:1000,gid:1000,pid:15701] read (5121,131072,57802752,13): (131072) - OK <0.000190>
2024.12.07 16:29:44.469869 [uid:1000,gid:1000,pid:15701] read (5121,131072,57933824,13): (131072) - OK <0.000032>
2024.12.07 16:29:44.469998 [uid:1000,gid:1000,pid:15701] read (5121,131072,58064896,13): (131072) - OK <0.000024>
2024.12.07 16:29:44.470054 [uid:1000,gid:1000,pid:15701] read (5121,131072,58195968,13): (131072) - OK <0.000028>
2024.12.07 16:29:44.470188 [uid:1000,gid:1000,pid:15701] read (5121,131072,58327040,13): (131072) - OK <0.000023>
2024.12.07 16:29:44.470227 [uid:1000,gid:1000,pid:15701] read (5121,131072,58458112,13): (131072) - OK <0.000030>
2024.12.07 16:29:44.470357 [uid:1000,gid:1000,pid:15701] read (5121,131072,58589184,13): (131072) - OK <0.000021>
2024.12.07 16:29:44.470480 [uid:1000,gid:1000,pid:15701] read (5121,131072,58720256,13): (131072) - OK <0.000044>
2024.12.07 16:29:44.470526 [uid:1000,gid:1000,pid:15701] read (5121,131072,58851328,13): (131072) - OK <0.000026>
2024.12.07 16:29:44.470967 [uid:1000,gid:1000,pid:15701] read (5121,131072,58982400,13): (131072) - OK <0.000024>
2024.12.07 16:29:44.470991 [uid:1000,gid:1000,pid:15701] read (5121,131072,59113472,13): (131072) - OK <0.000030>
2024.12.07 16:29:44.471165 [uid:1000,gid:1000,pid:15701] read (5121,131072,59244544,13): (131072) - OK <0.000026>
2024.12.07 16:29:44.471212 [uid:1000,gid:1000,pid:15701] read (5121,131072,59375616,13): (131072) - OK <0.000040>
2024.12.07 16:29:44.471419 [uid:1000,gid:1000,pid:15701] read (5121,131072,59506688,13): (131072) - OK <0.000061>
2024.12.07 16:29:44.471566 [uid:1000,gid:1000,pid:15701] read (5121,131072,59637760,13): (131072) - OK <0.000184>
2024.12.07 16:29:44.472303 [uid:1000,gid:1000,pid:15701] read (5121,131072,59768832,13): (131072) - OK <0.000070>
2024.12.07 16:29:44.472406 [uid:1000,gid:1000,pid:15701] read (5121,131072,59899904,13): (131072) - OK <0.000194>
2024.12.07 16:29:44.472474 [uid:1000,gid:1000,pid:15701] read (5121,131072,60030976,13): (131072) - OK <0.000029>
2024.12.07 16:29:44.472568 [uid:1000,gid:1000,pid:15701] read (5121,131072,60162048,13): (131072) - OK <0.000032>
2024.12.07 16:29:44.472670 [uid:1000,gid:1000,pid:15701] read (5121,131072,60293120,13): (131072) - OK <0.000028>
2024.12.07 16:29:44.472782 [uid:1000,gid:1000,pid:15701] read (5121,131072,60424192,13): (131072) - OK <0.000031>
2024.12.07 16:29:44.472873 [uid:1000,gid:1000,pid:15701] read (5121,131072,60555264,13): (131072) - OK <0.000056>
2024.12.07 16:29:44.473079 [uid:1000,gid:1000,pid:15701] read (5121,131072,60686336,13): (131072) - OK <0.000029>
2024.12.07 16:29:44.473125 [uid:1000,gid:1000,pid:15701] read (5121,131072,60817408,13): (131072) - OK <0.000026>
2024.12.07 16:29:44.473278 [uid:1000,gid:1000,pid:15701] read (5121,131072,60948480,13): (131072) - OK <0.000028>
2024.12.07 16:29:44.473563 [uid:1000,gid:1000,pid:15701] read (5121,131072,61079552,13): (131072) - OK <0.000036>
2024.12.07 16:29:44.473723 [uid:1000,gid:1000,pid:15701] read (5121,131072,61210624,13): (131072) - OK <0.000028>
2024.12.07 16:29:44.473770 [uid:1000,gid:1000,pid:15701] read (5121,131072,61341696,13): (131072) - OK <0.000028>
2024.12.07 16:29:44.473940 [uid:1000,gid:1000,pid:15701] read (5121,131072,61472768,13): (131072) - OK <0.000035>
2024.12.07 16:29:44.474020 [uid:1000,gid:1000,pid:15701] read (5121,131072,61603840,13): (131072) - OK <0.000034>
2024.12.07 16:29:44.474233 [uid:1000,gid:1000,pid:15701] read (5121,131072,61734912,13): (131072) - OK <0.000026>
2024.12.07 16:29:44.474813 [uid:1000,gid:1000,pid:15701] read (5121,131072,61865984,13): (131072) - OK <0.000038>
2024.12.07 16:29:44.474887 [uid:1000,gid:1000,pid:15701] read (5121,131072,61997056,13): (131072) - OK <0.000027>
2024.12.07 16:29:44.475002 [uid:1000,gid:1000,pid:15701] read (5121,131072,62128128,13): (131072) - OK <0.000023>
2024.12.07 16:29:44.475098 [uid:1000,gid:1000,pid:15701] read (5121,131072,62259200,13): (131072) - OK <0.000028>
2024.12.07 16:29:44.475150 [uid:1000,gid:1000,pid:15701] read (5121,131072,62390272,13): (131072) - OK <0.000022>
2024.12.07 16:29:44.475282 [uid:1000,gid:1000,pid:15701] read (5121,131072,62521344,13): (131072) - OK <0.000024>
2024.12.07 16:29:44.475336 [uid:1000,gid:1000,pid:15701] read (5121,131072,62652416,13): (131072) - OK <0.000026>
2024.12.07 16:29:44.475462 [uid:1000,gid:1000,pid:15701] read (5121,131072,62783488,13): (131072) - OK <0.000020>
2024.12.07 16:29:44.475534 [uid:1000,gid:1000,pid:15701] read (5121,131072,62914560,13): (131072) - OK <0.000034>
2024.12.07 16:29:44.475662 [uid:1000,gid:1000,pid:15701] read (5121,131072,63045632,13): (131072) - OK <0.000037>
2024.12.07 16:29:44.475985 [uid:1000,gid:1000,pid:15701] read (5121,131072,63176704,13): (131072) - OK <0.000023>
2024.12.07 16:29:44.476089 [uid:1000,gid:1000,pid:15701] read (5121,131072,63307776,13): (131072) - OK <0.000026>
2024.12.07 16:29:44.476149 [uid:1000,gid:1000,pid:15701] read (5121,131072,63438848,13): (131072) - OK <0.000032>
2024.12.07 16:29:44.476271 [uid:1000,gid:1000,pid:15701] read (5121,131072,63569920,13): (131072) - OK <0.000027>
2024.12.07 16:29:44.476318 [uid:1000,gid:1000,pid:15701] read (5121,131072,63700992,13): (131072) - OK <0.000024>
2024.12.07 16:29:44.476636 [uid:1000,gid:1000,pid:15701] read (5121,131072,63832064,13): (131072) - OK <0.000219>
2024.12.07 16:29:44.476742 [uid:1000,gid:1000,pid:15701] read (5121,40960,63963136,13): (36992) - OK <0.000267>
2024.12.07 16:29:44.476912 [uid:1000,gid:1000,pid:15701] flush (5121,13,BB7515A73580F3D2) - OK <0.000003>
2024.12.07 16:29:44.477235 [uid:1000,gid:1000,pid:15701] flush (5121,13,BB7515A73580F3D2) - OK <0.000002>
2024.12.07 16:29:44.477480 [uid:0,gid:0,pid:0] release (5121,13) - OK <0.000042>
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
2024.12.07 16:30:09.092292 [uid:1000,gid:1000,pid:15735] getattr (1): (1,[drwxrwxrwx:0040777,2,0,0,1731231220,1733134454,1733134454,4096]) - OK <0.001146>
2024.12.07 16:30:09.092964 [uid:1000,gid:1000,pid:15735] lookup (1,np1.npy): (5122,[-rw-r--r--:0100644,1,1000,1000,1733134454,1733134454,1733134454,64000128]) - OK <0.000419>
2024.12.07 16:30:09.093986 [uid:1000,gid:1000,pid:15735] open (5122,0x8000) [fh:15] - OK <0.000788>
2024.12.07 16:30:09.107400 [uid:1000,gid:1000,pid:15735] read (5122,131072,0,15): (131072) - OK <0.012923>
2024.12.07 16:30:09.108856 [uid:1000,gid:1000,pid:15735] getattr (5122): (5122,[-rw-r--r--:0100644,1,1000,1000,1733134454,1733134454,1733134454,64000128]) - OK <0.000657>
2024.12.07 16:30:09.109481 [uid:1000,gid:1000,pid:15735] read (5122,131072,131072,15): (131072) - OK <0.000079>
2024.12.07 16:30:09.109514 [uid:1000,gid:1000,pid:15735] read (5122,131072,262144,15): (131072) - OK <0.000042>
2024.12.07 16:30:09.110088 [uid:1000,gid:1000,pid:15735] read (5122,131072,393216,15): (131072) - OK <0.000044>
2024.12.07 16:30:09.110172 [uid:1000,gid:1000,pid:15735] read (5122,131072,524288,15): (131072) - OK <0.000037>
2024.12.07 16:30:09.110424 [uid:1000,gid:1000,pid:15735] read (5122,131072,655360,15): (131072) - OK <0.000066>
2024.12.07 16:30:09.110542 [uid:1000,gid:1000,pid:15735] read (5122,131072,786432,15): (131072) - OK <0.000059>
2024.12.07 16:30:09.110709 [uid:1000,gid:1000,pid:15735] read (5122,131072,917504,15): (131072) - OK <0.000032>
2024.12.07 16:30:09.110823 [uid:1000,gid:1000,pid:15735] read (5122,131072,1048576,15): (131072) - OK <0.000034>
2024.12.07 16:30:09.111423 [uid:1000,gid:1000,pid:15735] read (5122,131072,1179648,15): (131072) - OK <0.000031>
2024.12.07 16:30:09.112058 [uid:1000,gid:1000,pid:15735] read (5122,131072,1310720,15): (131072) - OK <0.000048>
2024.12.07 16:30:09.112159 [uid:1000,gid:1000,pid:15735] read (5122,131072,1441792,15): (131072) - OK <0.000038>
2024.12.07 16:30:09.112246 [uid:1000,gid:1000,pid:15735] read (5122,131072,1572864,15): (131072) - OK <0.000024>
2024.12.07 16:30:09.112333 [uid:1000,gid:1000,pid:15735] read (5122,131072,1703936,15): (131072) - OK <0.000059>
2024.12.07 16:30:09.112594 [uid:1000,gid:1000,pid:15735] read (5122,131072,1835008,15): (131072) - OK <0.000033>
2024.12.07 16:30:09.112639 [uid:1000,gid:1000,pid:15735] read (5122,131072,1966080,15): (131072) - OK <0.000038>
2024.12.07 16:30:09.112829 [uid:1000,gid:1000,pid:15735] read (5122,131072,2097152,15): (131072) - OK <0.000031>
2024.12.07 16:30:09.112924 [uid:1000,gid:1000,pid:15735] read (5122,131072,2228224,15): (131072) - OK <0.000070>
2024.12.07 16:30:09.113073 [uid:1000,gid:1000,pid:15735] read (5122,131072,2359296,15): (131072) - OK <0.000062>
2024.12.07 16:30:09.113153 [uid:1000,gid:1000,pid:15735] read (5122,131072,2490368,15): (131072) - OK <0.000062>
2024.12.07 16:30:09.113321 [uid:1000,gid:1000,pid:15735] read (5122,131072,2621440,15): (131072) - OK <0.000033>
2024.12.07 16:30:09.113380 [uid:1000,gid:1000,pid:15735] read (5122,131072,2752512,15): (131072) - OK <0.000021>
2024.12.07 16:30:09.113561 [uid:1000,gid:1000,pid:15735] read (5122,131072,2883584,15): (131072) - OK <0.000022>
2024.12.07 16:30:09.114025 [uid:1000,gid:1000,pid:15735] read (5122,131072,3014656,15): (131072) - OK <0.000032>
2024.12.07 16:30:09.114089 [uid:1000,gid:1000,pid:15735] read (5122,131072,3145728,15): (131072) - OK <0.000035>
2024.12.07 16:30:09.114207 [uid:1000,gid:1000,pid:15735] read (5122,131072,3276800,15): (131072) - OK <0.000033>
2024.12.07 16:30:09.114675 [uid:1000,gid:1000,pid:15735] read (5122,131072,3407872,15): (131072) - OK <0.000032>
2024.12.07 16:30:09.114710 [uid:1000,gid:1000,pid:15735] read (5122,131072,3538944,15): (131072) - OK <0.000025>
2024.12.07 16:30:09.114870 [uid:1000,gid:1000,pid:15735] read (5122,131072,3670016,15): (131072) - OK <0.000028>
2024.12.07 16:30:09.114925 [uid:1000,gid:1000,pid:15735] read (5122,131072,3801088,15): (131072) - OK <0.000034>
2024.12.07 16:30:09.115078 [uid:1000,gid:1000,pid:15735] read (5122,131072,3932160,15): (131072) - OK <0.000029>
2024.12.07 16:30:09.115177 [uid:1000,gid:1000,pid:15735] read (5122,131072,4063232,15): (131072) - OK <0.000048>
2024.12.07 16:30:09.115311 [uid:1000,gid:1000,pid:15735] read (5122,131072,4194304,15): (131072) - OK <0.000039>
2024.12.07 16:30:09.115355 [uid:1000,gid:1000,pid:15735] read (5122,131072,4325376,15): (131072) - OK <0.000031>
2024.12.07 16:30:09.115494 [uid:1000,gid:1000,pid:15735] read (5122,131072,4456448,15): (131072) - OK <0.000032>
2024.12.07 16:30:09.115549 [uid:1000,gid:1000,pid:15735] read (5122,131072,4587520,15): (131072) - OK <0.000035>
2024.12.07 16:30:09.115713 [uid:1000,gid:1000,pid:15735] read (5122,131072,4718592,15): (131072) - OK <0.000029>
2024.12.07 16:30:09.115760 [uid:1000,gid:1000,pid:15735] read (5122,131072,4849664,15): (131072) - OK <0.000032>
2024.12.07 16:30:09.115896 [uid:1000,gid:1000,pid:15735] read (5122,131072,4980736,15): (131072) - OK <0.000032>
2024.12.07 16:30:09.116465 [uid:1000,gid:1000,pid:15735] read (5122,131072,5111808,15): (131072) - OK <0.000058>
2024.12.07 16:30:09.116897 [uid:1000,gid:1000,pid:15735] read (5122,131072,5242880,15): (131072) - OK <0.000037>
2024.12.07 16:30:09.116965 [uid:1000,gid:1000,pid:15735] read (5122,131072,5373952,15): (131072) - OK <0.000037>
2024.12.07 16:30:09.117634 [uid:1000,gid:1000,pid:15735] read (5122,131072,5505024,15): (131072) - OK <0.000032>
2024.12.07 16:30:09.117679 [uid:1000,gid:1000,pid:15735] read (5122,131072,5636096,15): (131072) - OK <0.000044>
2024.12.07 16:30:09.118292 [uid:1000,gid:1000,pid:15735] read (5122,131072,5767168,15): (131072) - OK <0.000144>
2024.12.07 16:30:09.118681 [uid:1000,gid:1000,pid:15735] read (5122,131072,6029312,15): (131072) - OK <0.000022>
2024.12.07 16:30:09.118716 [uid:1000,gid:1000,pid:15735] read (5122,131072,5898240,15): (131072) - OK <0.000518>
2024.12.07 16:30:09.118879 [uid:1000,gid:1000,pid:15735] read (5122,131072,6160384,15): (131072) - OK <0.000026>
2024.12.07 16:30:09.118917 [uid:1000,gid:1000,pid:15735] read (5122,131072,6291456,15): (131072) - OK <0.000024>
2024.12.07 16:30:09.119021 [uid:1000,gid:1000,pid:15735] read (5122,131072,6422528,15): (131072) - OK <0.000020>
2024.12.07 16:30:09.119618 [uid:1000,gid:1000,pid:15735] read (5122,131072,6553600,15): (131072) - OK <0.000032>
2024.12.07 16:30:09.119962 [uid:1000,gid:1000,pid:15735] read (5122,131072,6684672,15): (131072) - OK <0.000019>
2024.12.07 16:30:09.120013 [uid:1000,gid:1000,pid:15735] read (5122,131072,6815744,15): (131072) - OK <0.000025>
2024.12.07 16:30:09.120189 [uid:1000,gid:1000,pid:15735] read (5122,131072,6946816,15): (131072) - OK <0.000024>
2024.12.07 16:30:09.120211 [uid:1000,gid:1000,pid:15735] read (5122,131072,7077888,15): (131072) - OK <0.000031>
2024.12.07 16:30:09.120376 [uid:1000,gid:1000,pid:15735] read (5122,131072,7208960,15): (131072) - OK <0.000025>
2024.12.07 16:30:09.120410 [uid:1000,gid:1000,pid:15735] read (5122,131072,7340032,15): (131072) - OK <0.000024>
2024.12.07 16:30:09.120555 [uid:1000,gid:1000,pid:15735] read (5122,131072,7471104,15): (131072) - OK <0.000023>
2024.12.07 16:30:09.121249 [uid:1000,gid:1000,pid:15735] read (5122,131072,7602176,15): (131072) - OK <0.000036>
2024.12.07 16:30:09.121312 [uid:1000,gid:1000,pid:15735] read (5122,131072,7733248,15): (131072) - OK <0.000036>
2024.12.07 16:30:09.121506 [uid:1000,gid:1000,pid:15735] read (5122,131072,7864320,15): (131072) - OK <0.000029>
2024.12.07 16:30:09.121580 [uid:1000,gid:1000,pid:15735] read (5122,131072,7995392,15): (131072) - OK <0.000056>
2024.12.07 16:30:09.121690 [uid:1000,gid:1000,pid:15735] read (5122,131072,8126464,15): (131072) - OK <0.000028>
2024.12.07 16:30:09.121755 [uid:1000,gid:1000,pid:15735] read (5122,131072,8257536,15): (131072) - OK <0.000046>
2024.12.07 16:30:09.124146 [uid:1000,gid:1000,pid:15735] read (5122,131072,8388608,15): (131072) - OK <0.002252>
2024.12.07 16:30:09.124330 [uid:1000,gid:1000,pid:15735] read (5122,131072,8519680,15): (131072) - OK <0.002411>
2024.12.07 16:30:09.124442 [uid:1000,gid:1000,pid:15735] read (5122,131072,8650752,15): (131072) - OK <0.000040>
2024.12.07 16:30:09.124502 [uid:1000,gid:1000,pid:15735] read (5122,131072,8781824,15): (131072) - OK <0.000037>
2024.12.07 16:30:09.124594 [uid:1000,gid:1000,pid:15735] read (5122,131072,8912896,15): (131072) - OK <0.000023>
2024.12.07 16:30:09.124682 [uid:1000,gid:1000,pid:15735] read (5122,131072,9043968,15): (131072) - OK <0.000035>
2024.12.07 16:30:09.124771 [uid:1000,gid:1000,pid:15735] read (5122,131072,9175040,15): (131072) - OK <0.000022>
2024.12.07 16:30:09.124842 [uid:1000,gid:1000,pid:15735] read (5122,131072,9306112,15): (131072) - OK <0.000027>
2024.12.07 16:30:09.124974 [uid:1000,gid:1000,pid:15735] read (5122,131072,9437184,15): (131072) - OK <0.000027>
2024.12.07 16:30:09.125044 [uid:1000,gid:1000,pid:15735] read (5122,131072,9568256,15): (131072) - OK <0.000026>
2024.12.07 16:30:09.125578 [uid:1000,gid:1000,pid:15735] read (5122,131072,9699328,15): (131072) - OK <0.000030>
2024.12.07 16:30:09.125665 [uid:1000,gid:1000,pid:15735] read (5122,131072,9830400,15): (131072) - OK <0.000071>
2024.12.07 16:30:09.126137 [uid:1000,gid:1000,pid:15735] read (5122,131072,9961472,15): (131072) - OK <0.000029>
2024.12.07 16:30:09.126264 [uid:1000,gid:1000,pid:15735] read (5122,131072,10092544,15): (131072) - OK <0.000030>
2024.12.07 16:30:09.126333 [uid:1000,gid:1000,pid:15735] read (5122,131072,10223616,15): (131072) - OK <0.000026>
2024.12.07 16:30:09.126503 [uid:1000,gid:1000,pid:15735] read (5122,131072,10354688,15): (131072) - OK <0.000031>
2024.12.07 16:30:09.126836 [uid:1000,gid:1000,pid:15735] read (5122,131072,10485760,15): (131072) - OK <0.000315>
2024.12.07 16:30:09.126970 [uid:1000,gid:1000,pid:15735] read (5122,131072,10616832,15): (131072) - OK <0.000212>
2024.12.07 16:30:09.127113 [uid:1000,gid:1000,pid:15735] read (5122,131072,10747904,15): (131072) - OK <0.000059>
2024.12.07 16:30:09.127269 [uid:1000,gid:1000,pid:15735] read (5122,131072,10878976,15): (131072) - OK <0.000027>
2024.12.07 16:30:09.127878 [uid:1000,gid:1000,pid:15735] read (5122,131072,11010048,15): (131072) - OK <0.000031>
2024.12.07 16:30:09.127929 [uid:1000,gid:1000,pid:15735] read (5122,131072,11141120,15): (131072) - OK <0.000037>
2024.12.07 16:30:09.128284 [uid:1000,gid:1000,pid:15735] read (5122,131072,11272192,15): (131072) - OK <0.000033>
2024.12.07 16:30:09.129167 [uid:1000,gid:1000,pid:15735] read (5122,131072,11403264,15): (131072) - OK <0.000048>
2024.12.07 16:30:09.129264 [uid:1000,gid:1000,pid:15735] read (5122,131072,11534336,15): (131072) - OK <0.000046>
2024.12.07 16:30:09.129488 [uid:1000,gid:1000,pid:15735] read (5122,131072,11665408,15): (131072) - OK <0.000062>
2024.12.07 16:30:09.130118 [uid:1000,gid:1000,pid:15735] read (5122,131072,11796480,15): (131072) - OK <0.000046>
2024.12.07 16:30:09.130154 [uid:1000,gid:1000,pid:15735] read (5122,131072,11927552,15): (131072) - OK <0.000037>
2024.12.07 16:30:09.130341 [uid:1000,gid:1000,pid:15735] read (5122,131072,12058624,15): (131072) - OK <0.000035>
2024.12.07 16:30:09.130457 [uid:1000,gid:1000,pid:15735] read (5122,131072,12189696,15): (131072) - OK <0.000086>
2024.12.07 16:30:09.130564 [uid:1000,gid:1000,pid:15735] read (5122,131072,12320768,15): (131072) - OK <0.000045>
2024.12.07 16:30:09.130668 [uid:1000,gid:1000,pid:15735] read (5122,131072,12451840,15): (131072) - OK <0.000045>
2024.12.07 16:30:09.130846 [uid:1000,gid:1000,pid:15735] read (5122,131072,12582912,15): (131072) - OK <0.000124>
2024.12.07 16:30:09.130928 [uid:1000,gid:1000,pid:15735] read (5122,131072,12713984,15): (131072) - OK <0.000051>
2024.12.07 16:30:09.131055 [uid:1000,gid:1000,pid:15735] read (5122,131072,12845056,15): (131072) - OK <0.000046>
2024.12.07 16:30:09.131173 [uid:1000,gid:1000,pid:15735] read (5122,131072,12976128,15): (131072) - OK <0.000054>
2024.12.07 16:30:09.131758 [uid:1000,gid:1000,pid:15735] read (5122,131072,13107200,15): (131072) - OK <0.000035>
2024.12.07 16:30:09.131837 [uid:1000,gid:1000,pid:15735] read (5122,131072,13238272,15): (131072) - OK <0.000033>
2024.12.07 16:30:09.132190 [uid:1000,gid:1000,pid:15735] read (5122,131072,13369344,15): (131072) - OK <0.000076>
2024.12.07 16:30:09.132214 [uid:1000,gid:1000,pid:15735] read (5122,131072,13500416,15): (131072) - OK <0.000031>
2024.12.07 16:30:09.132429 [uid:1000,gid:1000,pid:15735] read (5122,131072,13631488,15): (131072) - OK <0.000029>
2024.12.07 16:30:09.132949 [uid:1000,gid:1000,pid:15735] read (5122,131072,13762560,15): (131072) - OK <0.000041>
2024.12.07 16:30:09.134217 [uid:1000,gid:1000,pid:15735] read (5122,131072,13893632,15): (131072) - OK <0.000093>
2024.12.07 16:30:09.134466 [uid:1000,gid:1000,pid:15735] read (5122,131072,14024704,15): (131072) - OK <0.000331>
2024.12.07 16:30:09.134489 [uid:1000,gid:1000,pid:15735] read (5122,131072,14155776,15): (131072) - OK <0.000035>
2024.12.07 16:30:09.134878 [uid:1000,gid:1000,pid:15735] read (5122,131072,14286848,15): (131072) - OK <0.000057>
2024.12.07 16:30:09.135048 [uid:1000,gid:1000,pid:15735] read (5122,131072,14417920,15): (131072) - OK <0.000117>
2024.12.07 16:30:09.135108 [uid:1000,gid:1000,pid:15735] read (5122,131072,14548992,15): (131072) - OK <0.000028>
2024.12.07 16:30:09.135511 [uid:1000,gid:1000,pid:15735] read (5122,131072,14680064,15): (131072) - OK <0.000056>
2024.12.07 16:30:09.135565 [uid:1000,gid:1000,pid:15735] read (5122,131072,14811136,15): (131072) - OK <0.000037>
2024.12.07 16:30:09.135803 [uid:1000,gid:1000,pid:15735] read (5122,131072,14942208,15): (131072) - OK <0.000042>
2024.12.07 16:30:09.135909 [uid:1000,gid:1000,pid:15735] read (5122,131072,15073280,15): (131072) - OK <0.000128>
2024.12.07 16:30:09.136579 [uid:1000,gid:1000,pid:15735] read (5122,131072,15204352,15): (131072) - OK <0.000039>
2024.12.07 16:30:09.136592 [uid:1000,gid:1000,pid:15735] read (5122,131072,15335424,15): (131072) - OK <0.000032>
2024.12.07 16:30:09.136949 [uid:1000,gid:1000,pid:15735] read (5122,131072,15466496,15): (131072) - OK <0.000029>
2024.12.07 16:30:09.137015 [uid:1000,gid:1000,pid:15735] read (5122,131072,15597568,15): (131072) - OK <0.000043>
2024.12.07 16:30:09.137328 [uid:1000,gid:1000,pid:15735] read (5122,131072,15728640,15): (131072) - OK <0.000032>
2024.12.07 16:30:09.137434 [uid:1000,gid:1000,pid:15735] read (5122,131072,15859712,15): (131072) - OK <0.000066>
2024.12.07 16:30:09.138122 [uid:1000,gid:1000,pid:15735] read (5122,131072,15990784,15): (131072) - OK <0.000035>
2024.12.07 16:30:09.138202 [uid:1000,gid:1000,pid:15735] read (5122,131072,16121856,15): (131072) - OK <0.000036>
2024.12.07 16:30:09.138404 [uid:1000,gid:1000,pid:15735] read (5122,131072,16252928,15): (131072) - OK <0.000030>
2024.12.07 16:30:09.138439 [uid:1000,gid:1000,pid:15735] read (5122,131072,16384000,15): (131072) - OK <0.000033>
2024.12.07 16:30:09.138655 [uid:1000,gid:1000,pid:15735] read (5122,131072,16515072,15): (131072) - OK <0.000025>
2024.12.07 16:30:09.138711 [uid:1000,gid:1000,pid:15735] read (5122,131072,16646144,15): (131072) - OK <0.000053>
2024.12.07 16:30:09.138963 [uid:1000,gid:1000,pid:15735] read (5122,131072,16777216,15): (131072) - OK <0.000049>
2024.12.07 16:30:09.139152 [uid:1000,gid:1000,pid:15735] read (5122,131072,16908288,15): (131072) - OK <0.000214>
2024.12.07 16:30:09.139257 [uid:1000,gid:1000,pid:15735] read (5122,131072,17039360,15): (131072) - OK <0.000041>
2024.12.07 16:30:09.139444 [uid:1000,gid:1000,pid:15735] read (5122,131072,17170432,15): (131072) - OK <0.000032>
2024.12.07 16:30:09.139968 [uid:1000,gid:1000,pid:15735] read (5122,131072,17301504,15): (131072) - OK <0.000034>
2024.12.07 16:30:09.140459 [uid:1000,gid:1000,pid:15735] read (5122,131072,17432576,15): (131072) - OK <0.000033>
2024.12.07 16:30:09.140508 [uid:1000,gid:1000,pid:15735] read (5122,131072,17563648,15): (131072) - OK <0.000036>
2024.12.07 16:30:09.140747 [uid:1000,gid:1000,pid:15735] read (5122,131072,17694720,15): (131072) - OK <0.000053>
2024.12.07 16:30:09.140899 [uid:1000,gid:1000,pid:15735] read (5122,131072,17825792,15): (131072) - OK <0.000032>
2024.12.07 16:30:09.141015 [uid:1000,gid:1000,pid:15735] read (5122,131072,17956864,15): (131072) - OK <0.000030>
2024.12.07 16:30:09.142246 [uid:1000,gid:1000,pid:15735] read (5122,131072,18087936,15): (131072) - OK <0.000043>
2024.12.07 16:30:09.142272 [uid:1000,gid:1000,pid:15735] read (5122,131072,18219008,15): (131072) - OK <0.000037>
2024.12.07 16:30:09.142588 [uid:1000,gid:1000,pid:15735] read (5122,131072,18350080,15): (131072) - OK <0.000039>
2024.12.07 16:30:09.143254 [uid:1000,gid:1000,pid:15735] read (5122,131072,18481152,15): (131072) - OK <0.000037>
2024.12.07 16:30:09.143474 [uid:1000,gid:1000,pid:15735] read (5122,131072,18612224,15): (131072) - OK <0.000038>
2024.12.07 16:30:09.143617 [uid:1000,gid:1000,pid:15735] read (5122,131072,18743296,15): (131072) - OK <0.000057>
2024.12.07 16:30:09.144486 [uid:1000,gid:1000,pid:15735] read (5122,131072,18874368,15): (131072) - OK <0.000074>
2024.12.07 16:30:09.144585 [uid:1000,gid:1000,pid:15735] read (5122,131072,19005440,15): (131072) - OK <0.000158>
2024.12.07 16:30:09.144817 [uid:1000,gid:1000,pid:15735] read (5122,131072,19136512,15): (131072) - OK <0.000037>
2024.12.07 16:30:09.145229 [uid:1000,gid:1000,pid:15735] read (5122,131072,19267584,15): (131072) - OK <0.000034>
2024.12.07 16:30:09.145648 [uid:1000,gid:1000,pid:15735] read (5122,131072,19398656,15): (131072) - OK <0.000037>
2024.12.07 16:30:09.145707 [uid:1000,gid:1000,pid:15735] read (5122,131072,19529728,15): (131072) - OK <0.000045>
2024.12.07 16:30:09.145992 [uid:1000,gid:1000,pid:15735] read (5122,131072,19660800,15): (131072) - OK <0.000042>
2024.12.07 16:30:09.146119 [uid:1000,gid:1000,pid:15735] read (5122,131072,19791872,15): (131072) - OK <0.000047>
2024.12.07 16:30:09.146854 [uid:1000,gid:1000,pid:15735] read (5122,131072,19922944,15): (131072) - OK <0.000035>
2024.12.07 16:30:09.146920 [uid:1000,gid:1000,pid:15735] read (5122,131072,20054016,15): (131072) - OK <0.000042>
2024.12.07 16:30:09.148005 [uid:1000,gid:1000,pid:15735] read (5122,131072,20185088,15): (131072) - OK <0.000039>
2024.12.07 16:30:09.148096 [uid:1000,gid:1000,pid:15735] read (5122,131072,20316160,15): (131072) - OK <0.000038>
2024.12.07 16:30:09.148361 [uid:1000,gid:1000,pid:15735] read (5122,131072,20578304,15): (131072) - OK <0.000035>
2024.12.07 16:30:09.148436 [uid:1000,gid:1000,pid:15735] read (5122,131072,20447232,15): (131072) - OK <0.000092>
